"id","full_name","birthdate","school","country","last_affiliation","height","weight","season_exp","jersey","position","roster_status","games_played_current_season_flag","team_id","team_name","dleague_flag","nba_flag","games_played_flag","draft_year","draft_round","draft_number","greatest_75_flag","is_active"
2306,"Carlos Arroyo",1979-07-30,"Florida International","Puerto Rico","Florida International/Puerto Rico","6-2",200,10,"45","Guard","Inactive","N",1610612753,"Magic","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
201589,"Darrell Arthur",1988-03-25,"Kansas","USA","Kansas/USA","6-9",235,10,"00","Forward","Inactive","N",1610612743,"Nuggets","N","Y","Y","2008","1","27","N","false"
76065,"John Arthurs",1947-08-15,"Tulane","USA","Tulane/USA","6-4",185,1,"12","Guard","Inactive","N",1610612749,"Bucks","N","Y","Y","1969","6","73","N","false"
1628503,"Jamel Artis",1993-01-12,"Pittsburgh","USA","Pittsburgh/USA","6-7",213,2,"0","Guard","Inactive","N",1610612753,"Magic","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
201600,"Omer Asik",1986-07-04,"Fenerbahce","Turkey","Fenerbahce/Turkey","7-0",255,9,"3","Center","Inactive","N",1610612740,"Pelicans","N","Y","Y","2008","2","36","N","false"
355,"Vincent Askew",1966-02-28,"Memphis","USA","Memphis/USA","6-6",210,9,"","Guard","Inactive","N",0,"","N","Y","Y","1987","2","39","N","false"
173,"Keith Askins",1967-12-15,"Alabama","USA","Alabama/USA","6-8",215,9,"2","Forward-Guard","Inactive","N",1610612748,"Heat","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76068,"Don Asmonga",1928-02-15,"Alliance","USA","Alliance/USA","6-2",185,1,"","Guard","Inactive","N",1610610024,"Bullets","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76069,"Richard Atha",1931-09-21,"Indiana State","USA","Indiana State/USA","6-2",190,2,"7","Guard","Inactive","N",1610612752,"Knicks","N","Y","Y","1953",,,"N","false"
1088,"Chucky Atkins",1974-08-14,"South Florida","USA","South Florida/USA","5-11",185,12,"17","Guard","Inactive","N",1610612765,"Pistons","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76070,"Alvin Attles",1936-11-07,"North Carolina A&T","USA","North Carolina A&T/USA","6-1",175,11,"16","Guard","Inactive","N",1610612744,"Warriors","N","Y","Y","1960","5","39","N","false"
76071,"Chet Aubuchon",1916-05-08,"Michigan State","USA","Michigan State/USA","5-10",137,1,"","Guard","Inactive","N",1610610028,"Falcons","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
278,"Stacey Augmon",1968-08-01,"UNLV","USA","UNLV/USA","6-8",213,16,"2","Forward-Guard","Inactive","N",1610612737,"Hawks","N","Y","Y","1991","1","9","N","false"
201571,"D.J. Augustin",1987-11-10,"Texas","USA","Texas/USA","5-11",183,15,"4","Guard","Inactive","N",1610612745,"Rockets","N","Y","Y","2008","1","9","N","false"
200788,"James Augustine",1984-02-27,"Illinois","USA","Illinois/USA","6-10",235,2,"40","Forward","Inactive","N",1610612753,"Magic","Y","Y","Y","2006","2","41","N","false"
1134,"Ike Austin",1969-08-18,"Arizona State","USA","Arizona State/USA","6-10",288,9,"","Center","Inactive","N",0,"","N","Y","Y","1991","2","48","N","false"
76073,"John Austin",1944-08-31,"Boston College","USA","Boston College/USA","6-0",170,1,"34","Guard","Inactive","N",1610612764,"Bullets","N","Y","Y","1966","4","38","N","false"
76074,"Ken Austin",1961-07-15,"Rice","USA","Rice/USA","6-9",205,1,"34","Forward","Inactive","N",1610612765,"Pistons","N","Y","Y","1983","5","101","N","false"
1630166,"Deni Avdija",2001-01-03,"Maccabi Tel Aviv","Israel","Maccabi Tel Aviv/Israel","6-9",240,4,"8","Forward","Active","Y",1610612757,"Trail Blazers","N","Y","Y","2020","1","9","N","true"
138,"Anthony Avent",1969-10-18,"Seton Hall","USA","Seton Hall/USA","6-9",240,6,"30","Center","Inactive","N",1610612749,"Bucks","N","Y","Y","1991","1","15","N","false"
76076,"William Averitt",1952-07-22,"Pepperdine","USA","Pepperdine/USA","6-2",170,2,"15","Guard","Inactive","N",1610612746,"Braves","N","Y","Y","1973","4","55","N","false"
1895,"William Avery",1979-08-08,"Duke","USA","Duke/USA","6-2",180,4,"30","Guard","Inactive","N",1610612750,"Timberwolves","N","Y","Y","1999","1","14","N","false"
76078,"Dennis Awtrey",1948-02-22,"Santa Clara","USA","Santa Clara/USA","6-10",235,12,"20","Center","Inactive","N",1610612756,"Suns","N","Y","Y","1970","3","46","N","false"
1630555,"Joel Ayayi",2000-03-05,"Gonzaga","France","Gonzaga/France","6-4",180,2,"","Guard","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
202970,"Gustavo Ayon",1985-04-01,"Baloncesto Fuenlabrada","Mexico","Baloncesto Fuenlabrada/Mexico","",,3,"","","Inactive","N",0,"","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
201965,"Jeff Ayres",1987-04-29,"Arizona State","USA","Arizona State/USA","6-9",250,7,"19","Forward-Center","Inactive","N",1610612759,"Spurs","Y","Y","Y","2009","2","31","N","false"
1629028,"Deandre Ayton",1998-07-23,"Arizona","Bahamas","Arizona/Bahamas","7-0",252,6,"2","Center","Active","Y",1610612757,"Trail Blazers","N","Y","Y","2018","1","1","N","true"
101235,"Kelenna Azubuike",1983-12-16,"Kentucky","United Kingdom","Kentucky/United Kingdom","6-5",215,5,"4","Guard","Inactive","N",1610612744,"Warriors","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1628962,"Udoka Azubuike",1999-09-17,"Kansas","Nigeria","Kansas/Nigeria","6-11",270,5,"27","Center-Forward","Inactive","N",1610612756,"Suns","Y","Y","Y","2020","1","27","N","false"
203569,"Chris Babb",1990-02-14,"Iowa State","USA","Iowa State/USA","6-5",225,3,"52","Guard","Inactive","N",1610612738,"Celtics","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
202337,"Luke Babbitt",1989-06-20,"Nevada","USA","Nevada/USA","6-9",225,9,"22","Forward","Inactive","N",1610612740,"Pelicans","Y","Y","Y","2010","1","16","N","false"
76079,"Milos Babic",1968-11-23,"Tennessee Tech","USA","Tennessee Tech/USA","7-0",240,2,"00","Center","Inactive","N",1610612739,"Cavaliers","N","Y","Y","1990","2","50","N","false"
76080,"Johnny Bach",1924-07-10,"Fordham","USA","Fordham/USA","6-2",180,1,"17","Forward","Inactive","N",1610612738,"Celtics","N","Y","Y","1948",,,"N","false"
1628407,"Dwayne Bacon",1995-08-30,"Florida State","USA","Florida State/USA","6-6",221,5,"8","Guard-Forward","Inactive","N",1610612753,"Magic","Y","Y","Y","2017","2","40","N","false"
1630654,"Armando Bacot",2000-03-06,"North Carolina","USA","North Carolina/USA","",,0,"","","Inactive","Y",0,"","Y","N","Y","Undrafted","Undrafted","Undrafted","N","true"
1630641,"Ibou Badji",2002-10-13,"FC Barcelona","Senegal","FC Barcelona/Senegal","7-0",240,2,"41","Center","Inactive","N",1610612757,"Trail Blazers","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76081,"Jim Baechtold",1927-12-09,"Eastern Kentucky","USA","Eastern Kentucky/USA","6-4",205,5,"10","Forward","Inactive","N",1610612752,"Knicks","N","Y","Y","1952","1","2","N","false"
2053,"Dalibor Bagaric",1980-07-02,"Benston Zagreb","Croatia","Benston Zagreb/Croatia","7-1",290,4,"11","Center","Inactive","N",1610612741,"Bulls","N","Y","Y","2000","1","24","N","false"
76082,"John Bagley",1960-04-23,"Boston College","USA","Boston College/USA","6-0",185,11,"5","Guard","Inactive","N",1610612739,"Cavaliers","N","Y","Y","1982","1","12","N","false"
1628963,"Marvin Bagley III",1999-03-14,"Duke","USA","Duke/USA","6-10",235,6,"35","Forward","Active","Y",1610612764,"Wizards","N","Y","Y","2018","1","2","N","true"
1641735,"Amari Bailey",2004-02-17,"UCLA","USA","UCLA/USA","6-3",185,2,"10","Guard","Inactive","Y",1610612766,"Hornets","Y","Y","Y","2023","2","41","N","true"
76084,"Carl Bailey",1958-04-23,"Tuskegee","USA","Tuskegee/USA","7-0",210,1,"21","Center","Inactive","N",1610612757,"Trail Blazers","N","Y","Y","1980","3","66","N","false"
76083,"Gus Bailey",1951-02-18,"Texas-El Paso","USA","Texas-El Paso/USA","6-5",185,5,"20","Guard","Inactive","N",1610612745,"Rockets","N","Y","Y","1974","2","23","N","false"
76085,"James Bailey",1957-05-21,"Rutgers","USA","Rutgers/USA","6-9",220,9,"2","Forward","Inactive","N",1610612760,"SuperSonics","N","Y","Y","1979","1","6","N","false"
1847,"Thurl Bailey",1961-04-07,"North Carolina State","USA","North Carolina State/USA","6-11",247,12,"41","Forward","Inactive","N",1610612762,"Jazz","N","Y","Y","1983","1","7","N","false"
1753,"Toby Bailey",1975-11-19,"UCLA","USA","UCLA/USA","6-6",213,3,"11","Guard","Inactive","N",1610612756,"Suns","N","Y","Y","1998","2","45","N","false"
203946,"Cameron Bairstow",1990-12-07,"New Mexico","Australia","New Mexico/Australia","6-9",250,3,"41","Forward-Center","Inactive","N",1610612741,"Bulls","Y","Y","Y","2014","2","49","N","false"
1858,"Mark Baker",1969-11-11,"Ohio State","USA","Ohio State/USA","6-1",175,1,"","Guard","Inactive","N",0,"","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
2486,"Maurice Baker",1979-07-28,"Oklahoma State","USA","Oklahoma State/USA","6-2",200,2,"","Guard","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76089,"Norm Baker",1923-02-17,"Victoria","Canada","Victoria/Canada","6-0",180,1,"","Guard","Inactive","N",1610610025,"Stags","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1627758,"Ron Baker",1993-03-30,"Wichita State","USA","Wichita State/USA","6-4",220,3,"","Guard","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
452,"Vin Baker",1971-11-23,"Hartford","USA","Hartford/USA","6-11",240,13,"34","Forward","Inactive","N",1610612760,"SuperSonics","N","Y","Y","1993","1","8","N","false"
1627735,"Wade Baldwin IV",1996-03-29,"Vanderbilt","USA","Vanderbilt/USA","6-4",200,3,"","Guard","Inactive","N",0,"","Y","Y","Y","2016","1","17","N","false"
1631116,"Patrick Baldwin Jr.",2002-11-18,"Wisconsin-Milwaukee","USA","Wisconsin-Milwaukee/USA","6-9",220,2,"7","Forward","Active","Y",1610612764,"Wizards","Y","Y","Y","2022","1","28","N","true"
200764,"Renaldo Balkman",1984-07-14,"South Carolina","USA","South Carolina/USA","6-8",225,7,"","Forward","Inactive","N",0,"","Y","Y","Y","2006","1","20","N","false"
76090,"Cedric Ball",1968-04-16,"North Carolina-Charlotte","USA","North Carolina-Charlotte/USA","6-8",210,1,"44","Forward","Inactive","N",1610612746,"Clippers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1630163,"LaMelo Ball",2001-08-22,"Illawarra","USA","Illawarra/USA","6-7",180,4,"1","Guard","Active","Y",1610612766,"Hornets","N","Y","Y","2020","1","3","N","true"
1628366,"Lonzo Ball",1997-10-27,"UCLA","USA","UCLA/USA","6-6",190,5,"2","Guard","Active","Y",1610612741,"Bulls","N","Y","Y","2017","1","2","N","true"
76091,"Greg Ballard",1955-01-29,"Oregon","USA","Oregon/USA","6-7",215,11,"42","Forward","Inactive","N",1610612764,"Bullets","N","Y","Y","1977","1","4","N","false"
76092,"Herschel Baltimore",1921-06-21,"Penn State","USA","Penn State/USA","6-4",195,1,"","Forward","Inactive","N",1610610034,"Bombers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1628964,"Mo Bamba",1998-05-12,"Texas","USA","Texas/USA","7-0",231,6,"4","Center","Active","Y",1610612746,"Clippers","Y","Y","Y","2018","1","6","N","true"
1631094,"Paolo Banchero",2002-11-12,"Duke","USA","Duke/USA","6-10",250,2,"5","Forward","Active","Y",1610612753,"Magic","N","Y","Y","2022","1","1","N","true"
1630217,"Desmond Bane",1998-06-25,"TCU","USA","TCU/USA","6-5",215,4,"22","Guard","Active","Y",1610612763,"Grizzlies","N","Y","Y","2020","1","30","N","true"
76093,"Gene Banks",1959-05-15,"Duke","USA","Duke/USA","6-7",215,6,"20","Forward","Inactive","N",1610612759,"Spurs","N","Y","Y","1981","2","28","N","false"
2556,"Marcus Banks",1981-11-19,"UNLV","USA","UNLV/USA","6-2",205,9,"15","Guard","Inactive","N",1610612738,"Celtics","Y","Y","Y","2003","1","13","N","false"
76094,"Ken Bannister",1960-04-01,"St. Augustine's","USA","St. Augustine's/USA","6-9",235,5,"51","Forward","Inactive","N",1610612752,"Knicks","N","Y","Y","1984","7","156","N","false"
76095,"Mike Bantom",1951-12-03,"St. Joseph's (PA)","USA","St. Joseph's (PA)/USA","6-9",200,9,"42","Forward","Inactive","N",1610612754,"Pacers","N","Y","Y","1973","1","8","N","false"
1630625,"Dalano Banton",1999-11-07,"Nebraska","Canada","Nebraska/Canada","6-8",203,3,"5","Forward","Active","Y",1610612757,"Trail Blazers","Y","Y","Y","2021","2","46","N","true"
1627760,"Cat Barber",1994-07-25,"North Carolina State","USA","North Carolina State/USA","6-1",173,1,"","Guard","Inactive","N",0,"","Y","Y","Y","2016",,,"N","false"
76096,"John Barber",1927-06-27,"California State-Los Angeles","USA","California State-Los Angeles/USA","6-6",210,1,"25","Forward","Inactive","N",1610612737,"Hawks","N","Y","Y","1956",,,"N","false"
2571,"Leandro Barbosa",1982-11-28,"Bauru","Brazil","Bauru/Brazil","6-3",194,15,"19","Guard","Inactive","N",1610612756,"Suns","N","Y","Y","2003","1","28","N","false"
76097,"Stephen Bardo",1968-04-05,"Illinois","USA","Illinois/USA","6-5",190,3,"25","Guard","Inactive","N",1610612742,"Mavericks","N","Y","Y","1990","2","41","N","false"
200826,"J.J. Barea",1984-06-26,"Northeastern","Puerto Rico","Northeastern/Puerto Rico","5-10",180,15,"5","Guard","Inactive","N",1610612742,"Mavericks","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
200745,"Andrea Bargnani",1985-10-26,"Benetton Treviso","Italy","Benetton Treviso/Italy","7-0",245,10,"","Center-Forward","Inactive","N",0,"","N","Y","Y","2006","1","1","N","false"
76098,"Cliff Barker",1921-01-15,"Kentucky","USA","Kentucky/USA","6-2",185,3,"","Guard","Inactive","N",1610610030,"Olympians","N","Y","Y","1949","5",,"N","false"
76099,"Tom Barker",1955-03-11,"Hawaii","USA","Hawaii/USA","6-11",225,2,"6","Center","Inactive","N",1610612737,"Hawks","N","Y","Y","1976","4","53","N","false"
787,"Charles Barkley",1963-02-20,"Auburn","USA","Auburn/USA","6-6",252,16,"34","Forward","Inactive","N",1610612755,"76ers","N","Y","Y","1984","1","5","Y","false"
2057,"Erick Barkley",1978-02-21,"St. John's (NY)","USA","St. John's (NY)/USA","6-1",185,3,"1","Guard","Inactive","N",1610612757,"Trail Blazers","N","Y","Y","2000","1","28","N","false"
76102,"Don Barksdale",1923-03-31,"UCLA","USA","UCLA/USA","6-6",200,4,"17","Forward","Inactive","N",1610612738,"Celtics","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
1631230,"Dominick Barlow",2003-05-26,"Overtime Elite","USA","Overtime Elite/USA","6-8",215,2,"26","Forward","Active","Y",1610612737,"Hawks","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","true"
203084,"Harrison Barnes",1992-05-30,"North Carolina","USA","North Carolina/USA","6-8",225,12,"40","Forward","Active","Y",1610612759,"Spurs","N","Y","Y","2012","1","7","N","true"
76103,"Harry Barnes",1945-07-25,"Northeastern","USA","Northeastern/USA","6-3",205,1,"30","Forward","Inactive","N",1610612745,"Rockets","N","Y","Y","1968","4","37","N","false"
76105,"Jim Barnes",1941-04-13,"Texas-El Paso","USA","Texas-El Paso/USA","6-8",210,7,"12","Center","Inactive","N",1610612738,"Celtics","N","Y","Y","1964","1","1","N","false"
76104,"Marvin Barnes",1952-07-27,"Providence","USA","Providence/USA","6-9",210,4,"27","Forward","Inactive","N",1610612746,"Clippers","N","Y","Y","1974","1","2","N","false"
2440,"Matt Barnes",1980-03-09,"UCLA","USA","UCLA/USA","6-7",226,15,"22","Forward","Inactive","N",1610612746,"Clippers","N","Y","Y","2002","2","45","N","false"
1630567,"Scottie Barnes",2001-08-01,"Florida State","USA","Florida State/USA","6-7",237,3,"4","Forward-Guard","Active","Y",1610612761,"Raptors","N","Y","Y","2021","1","4","N","true"
76107,"Dick Barnett",1936-10-02,"Tennessee State","USA","Tennessee State/USA","6-4",190,14,"12","Guard","Inactive","N",1610612752,"Knicks","N","Y","Y","1959","1","4","N","false"
76106,"Jim Barnett",1944-07-07,"Oregon","USA","Oregon/USA","6-4",170,11,"33","Guard","Inactive","N",1610612744,"Warriors","N","Y","Y","1966","1","8","N","false"
76108,"John Barnhill",1938-03-20,"Tennessee State","USA","Tennessee State/USA","6-1",180,7,"11","Guard","Inactive","N",1610612737,"Hawks","N","Y","Y","1959","11","77","N","false"
76109,"Norton Barnhill",1953-07-15,"Washington State","USA","Washington State/USA","6-4",205,1,"10","Guard","Inactive","N",1610612760,"SuperSonics","N","Y","Y","1976","8","134","N","false"
76110,"Leo Barnhorst",1924-05-11,"Notre Dame","USA","Notre Dame/USA","6-4",190,5,"8-15","Forward","Inactive","N",1610610030,"Olympians","N","Y","Y","1949","2",,"N","false"
76111,"John Barr",1918-08-18,"Penn State","USA","Penn State/USA","6-3",205,1,"","Forward","Inactive","N",1610610034,"Bombers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76112,"Mike Barr",1950-10-19,"Duquesne","USA","Duquesne/USA","6-3",180,1,"34","Guard","Inactive","N",1610612758,"Kings","N","Y","Y","1972","13","180","N","false"
76113,"Thomas Barr",1944-06-19,"Duquesne","USA","Duquesne/USA","6-4",195,1,"19","Guard","Inactive","N",1610612758,"Royals","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
2857,"Andre Barrett",1982-02-21,"Seton Hall","USA","Seton Hall/USA","5-10",173,5,"","Guard","Inactive","N",0,"","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76114,"Ernie Barrett",1929-08-27,"Kansas State","USA","Kansas State/USA","",,2,"","","Inactive","N",0,"","N","Y","Y","1951","1","7","N","false"
1629628,"RJ Barrett",2000-06-14,"Duke","Canada","Duke/Canada","6-6",214,5,"9","Forward-Guard","Active","Y",1610612761,"Raptors","N","Y","Y","2019","1","3","N","true"
2853,"Earl Barron",1981-08-14,"Memphis","USA","Memphis/USA","7-0",250,9,"30","Forward-Center","Inactive","N",1610612748,"Heat","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
344,"Dana Barros",1967-04-13,"Boston College","USA","Boston College/USA","5-11",165,15,"","Guard","Inactive","N",1610612738,"Celtics","N","Y","Y","1989","1","16","N","false"
699,"Brent Barry",1971-12-31,"Oregon State","USA","Oregon State/USA","6-7",210,15,"17","Guard","Inactive","N",1610612760,"SuperSonics","N","Y","Y","1995","1","15","N","false"
1003,"Drew Barry",1973-02-17,"Georgia Tech","USA","Georgia Tech/USA","6-5",191,3,"10","Guard","Inactive","N",1610612737,"Hawks","N","Y","Y","1996","2","57","N","false"
468,"Jon Barry",1969-07-25,"Georgia Tech","USA","Georgia Tech/USA","6-5",210,14,"","Guard","Inactive","N",0,"","N","Y","Y","1992","1","21","N","false"
600013,"Rick Barry",1944-03-28,"Miami","USA","Miami/USA","6-7",205,10,"24","Forward","Inactive","N",1610612744,"Warriors","N","Y","Y","1965","1","2","Y","false"
76117,"Ed Bartels",1925-10-08,"North Carolina State","USA","North Carolina State/USA","6-6",195,2,"","Forward","Inactive","N",1610610036,"Capitols","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76118,"Vic Bartolome",1948-09-29,"Oregon State","USA","Oregon State/USA","7-0",230,1,"20","Center","Inactive","N",1610612744,"Warriors","N","Y","Y","1970","6","87","N","false"
203115,"Will Barton",1991-01-06,"Memphis","USA","Memphis/USA","6-5",181,12,"1","Guard","Inactive","N",1610612761,"Raptors","Y","Y","Y","2012","2","40","N","false"
101188,"Eddie Basden",1983-02-15,"North Carolina-Charlotte","USA","North Carolina-Charlotte/USA","6-5",215,2,"13","Guard","Inactive","N",1610612741,"Bulls","Y","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
76119,"Jerry Baskerville",1951-11-10,"Temple","USA","Temple/USA","6-7",190,1,"44","Forward","Inactive","N",1610612755,"76ers","N","Y","Y","Undrafted","Undrafted","Undrafted","N","false"
